image_id,year,month,day,final_date,stage,texts,raw
000773,NONE,12,10,NONE-12-10,s1,"교차 교차 | 정식품)고단백 고단백 정식품)베지밀 정식 | 190ml 190ml 검은콩두 | 373.200 12: 33.200 3개? | 21.600 21.600 8801033807893 1,6 | 신번말의기준 | 후레수 12.10.14:30 -- 까지 | 까지 크 11.28.14#30 | sh MiK | 신선함의 | 서울우유 기준, | 제조일자 | '내편을 여십시오 확인하세요 | 재활용 일반팩류 | 저지방 분리하지 않으셔도 됩니다. 입구부분은별도로","[[""교차"", 34, 21, 102], [""교차"", 34, 22, 431], [""정식품)고단백"", 66, 31, 31], [""고단백"", 72, 21, 297], [""정식품)베지밀"", 64, 23, 372], [""정식"", 64, 25, 696], [""190ml"", 91, 30, 20], [""190ml"", 90, 24, 344], [""검은콩두"", 88, 25, 668], [""373.200"", 124, 31, 48], [""33.200"", 122, 29, 367], [""3개?"", 119, 24, 687], [""12:"", 131, 22, 267], [""21.600"", 157, 43, 33], [""21.600"", 154, 42, 348], [""1,6"", 148, 36, 678], [""8801033807893"", 156, 23, 569], [""신번말의기준"", 284, 37, 602], [""후레수"", 399, 48, 39], [""까지"", 406, 49, 591], [""12.10.14:30"", 408, 35, 247], [""--"", 403, 22, 482], [""크"", 440, 43, 57], [""까지"", 452, 51, 20], [""11.28.14#30"", 440, 34, 251], [""sh MiK"", 472, 23, 59], [""신선함의"", 520, 30, 520], [""서울우유"", 553, 26, 168], [""기준,"", 546, 28, 545], [""제조일자"", 575, 36, 531], [""확인하세요"", 606, 35, 530], [""재활용 일반팩류"", 662, 34, 524], [""'내편을 여십시오"", 620, 134, 0], [""입구부분은별도로"", 692, 35, 527], [""저지방"", 719, 60, 137], [""분리하지 않으셔도 됩니다."", 717, 38, 477]]"
000774,2026,02,08,2026-02-08,s1,"연바날라함 (원두:브라질산) 로즈버드 | 말(커피원두 | 절제,잔탄검 화제3 | 천연비 | 설픔칼륨(미료) | 고카페인함유,총카페인 함량78mg 801069422317 | 26.02.08 | 08134.B | 까지","[[""연바날라함"", 32, 56, 173], [""로즈버드"", 52, 36, 341], [""(원두:브라질산)"", 50, 45, 216], [""말(커피원두"", 76, 41, 215], [""화제3"", 88, 31, 298], [""절제,잔탄검"", 96, 39, 216], [""천연비"", 100, 37, 384], [""설픔칼륨(미료)"", 137, 48, 215], [""고카페인함유,총카페인 함량78mg"", 398, 205, 188], [""801069422317"", 402, 25, 261], [""26.02.08"", 468, 37, 282], [""08134.B"", 496, 38, 282], [""까지"", 516, 25, 426]]"
000775,2017,12,05,2017-12-05,clahe,"880112 | 5.12.17 | 절취선 코 | 간편하게! | 커피를 | 탐지분 | la CMC | 숭아향. 요 | 각미료 소수지, 유와제 2종 | m (용기) 플리에릴렌(두평) | 수 있으니 /반드시 일용 | 청양군 청남면 막골길7","[[""880112"", 7, 14, 36], [""5.12.17"", 499, 44, 283], [""절취선"", 560, 67, 614], [""코"", 528, 15, 629], [""간편하게!"", 747, 57, 51], [""커피를"", 776, 40, 0], [""탐지분"", 771, 20, 401], [""CMC"", 791, 22, 403], [""요"", 809, 16, 421], [""숭아향."", 814, 22, 368], [""각미료"", 834, 17, 304], [""유와제 2종"", 817, 39, 416], [""소수지,"", 832, 26, 366], [""la"", 850, 49, 0], [""(용기)"", 873, 17, 293], [""플리에릴렌(두평)"", 874, 30, 331], [""수 있으니"", 890, 10, 326], [""/반드시 일용"", 884, 25, 370], [""m"", 916, 61, 0], [""청양군 청남면 막골길7"", 948, 21, 302]]"
000776,2026,01,09,2026-01-09,s1,BARISTA | Rules | 바리스타스 | 2026.01.09 까 | 04:53F5 0,"[[""BARISTA"", 370, 158, 98], [""Rules"", 468, 63, 223], [""바리스타스"", 514, 38, 254], [""2026.01.09"", 606, 46, 232], [""까"", 596, 29, 491], [""04:53F5 0"", 643, 47, 232]]"
000777,2026,03,NONE,2026-03-NONE,up2x,"drate 6g 2% 색료식용색 소황색제4호 네민트오일 (우위인재) | Fiber 0g 0% 크식요새청색제1호 u(b) | 알루미두함유 u수  | Igars 5g ·내포장재 사장신 | des 5g Added Sugars 10% 을 피하고 온도가낮은 곳·반들 10 | 교환장소구입처은 구정가 W4.000 | 위원회 고시 소비자분정내 | 0% Calcium 11mg 0% 교환 또는 보상받을 수있습니다정 | Potas.34mg 0% 1399 | Hn wou how much a nutrient in ：080-215-9800（ | 영양정보 132 | 100gg559kcal | 100g 1일 명양기준 | L三号42.8mg | 59 18% | UC, MILK 53.69 54% | INCENTRATE, SOY LECITHIN (AN | ),NATURAL AND ARTIFICIAL 33.7 62% | PPERMINT OIL, COLORS ADDED 트랜스지방09 | AKE, BLUE 1 LAKE). 304 03% | JCT CONTAINS MILK AND SOY. 콜레스테를 2mg 1% | 단백질59 9% | O0Kca | a니다 | 5 K26560-14C23-F | 소비기한: | 2026 03 | ANDES CANDIESI | DELAVAN,WI53115USA | ©TRI,LLC | www.tootsie.com | 비닐류 | 10-26560-KORQ1 PP","[[""색료식용색 소황색제4호"", 40, 70, 610], [""네민트오일"", 18, 42, 756], [""2%"", 38, 41, 273], [""(우위인재)"", 34, 41, 909], [""drate 6g"", 48, 42, 28], [""크식요새청색제1호"", 79, 68, 635], [""0%"", 86, 37, 274], [""u(b)"", 74, 39, 924], [""Fiber 0g"", 96, 41, 0], [""알루미두함유"", 120, 76, 519], [""u수 "", 107, 36, 922], [""Igars 5g"", 144, 46, 0], [""·내포장재"", 156, 55, 526], [""사장신"", 164, 43, 780], [""10%"", 184, 38, 259], [""을 피하고 온도가낮은 곳·반들"", 198, 70, 520], [""des 5g Added Sugars"", 188, 47, 0], [""10"", 180, 15, 817], [""교환장소구입처은 구정가"", 238, 70, 523], [""W4.000"", 238, 55, 1283], [""위원회 고시 소비자분정내"", 278, 57, 527], [""교환 또는 보상받을 수있습니다정"", 320, 68, 524], [""0%"", 316, 33, 6], [""Calcium 11mg 0%"", 317, 42, 133], [""1399"", 360, 51, 528], [""Potas.34mg 0%"", 369, 40, 150], [""：080-215-9800（"", 402, 54, 526], [""Hn wou how much a nutrient in"", 423, 36, 46], [""영양정보"", 454, 71, 528], [""132"", 451, 44, 725], [""100gg559kcal"", 485, 50, 674], [""100g"", 519, 36, 534], [""1일 명양기준"", 522, 41, 683], [""L三号42.8mg"", 560, 47, 538], [""59"", 606, 50, 540], [""18%"", 611, 48, 804], [""UC, MILK"", 636, 44, 176], [""53.69"", 652, 45, 557], [""54%"", 656, 46, 796], [""INCENTRATE, SOY LECITHIN (AN"", 672, 33, 3], [""33.7"", 698, 41, 545], [""62%"", 702, 46, 795], [""),NATURAL AND ARTIFICIAL"", 710, 36, 4], [""트랜스지방09"", 742, 54, 558], [""PPERMINT OIL, COLORS ADDED"", 748, 36, 2], [""AKE, BLUE 1 LAKE)."", 788, 34, 4], [""304"", 788, 46, 562], [""03%"", 790, 49, 787], [""JCT CONTAINS MILK AND SOY."", 824, 37, 3], [""콜레스테를 2mg"", 834, 49, 547], [""1%"", 835, 48, 814], [""단백질59"", 880, 52, 544], [""9%"", 880, 49, 814], [""O0Kca"", 920, 25, 819], [""a니다"", 940, 31, 820], [""5"", 978, 19, 266], [""K26560-14C23-F"", 983, 44, 542], [""소비기한:"", 1032, 50, 537], [""2026 03"", 1062, 57, 684], [""ANDES CANDIESI"", 1262, 49, 544], [""DELAVAN,WI53115USA"", 1306, 56, 544], [""©TRI,LLC"", 1356, 53, 543], [""www.tootsie.com"", 1396, 49, 545], [""비닐류"", 1480, 46, 799], [""10-26560-KORQ1 PP"", 1557, 50, 549]]"
000778,2026,06,22,2026-06-22,rot90,Biscoff Lotus | 2026 06 22 0 | 크림( 등-복) 연세우유 | 100,"[[""Biscoff"", 104, 208, 333], [""Lotus"", 94, 61, 402], [""2026 06 22 0"", 349, 264, 386], [""크림( 등-복)"", 495, 120, 856], [""연세우유"", 497, 128, 890], [""100"", 657, 30, 858]]"
000779,2026,06,03,2026-06-03,s1,"￥000 | 리미티드 | 6),저지방코코아피 무소재지: | 시린,합성향료(바닐린향). 신위면 진위서로63) | 알레르기정보:해이즐넷,우유대두함유 ·판매원:매일유업(주)경기도 | 평택시 진위면 진위서로63 | ：1588-1539 | ·식품유형:과자 반품및교환:구입처 및수입원 | 산환원철,비타인터질산영 비타민B2엽 의거 교환또는 보상 | ·알레르기 정보:밀(글루텐),보리(글루텐) 부정·불량식품 받을 수 있습니다 카 | 신고는국번없이 | 같은 제조시설에서 제조하고 있습니다. | 영양정보 52g267kcal 원산지:캐나다 개봉필름:알루미능 | L三号125mg 6%全量33.5g10% 03 06 2026 | 트랜스지방0g 4.79 L234K07--- 83 15:37 | 量1.6mg1%3.8g | ·소비기한(일-월-년순 까지) | ·냉장보관을하지 마시고. | 10980080005 건조하고서늘한곳에보관","[[""￥000"", 125, 27, 643], [""리미티드"", 233, 20, 382], [""6),저지방코코아피"", 254, 24, 93], [""무소재지:"", 250, 20, 368], [""시린,합성향료(바닐린향)."", 270, 23, 55], [""신위면 진위서로63)"", 266, 23, 342], [""알레르기정보:해이즐넷,우유대두함유"", 288, 29, 43], [""·판매원:매일유업(주)경기도"", 282, 25, 272], [""평택시 진위면 진위서로63"", 300, 22, 275], [""：1588-1539"", 317, 22, 272], [""·식품유형:과자"", 330, 24, 48], [""반품및교환:구입처 및수입원"", 334, 22, 273], [""산환원철,비타인터질산영 비타민B2엽"", 362, 26, 45], [""의거 교환또는 보상"", 367, 23, 275], [""·알레르기 정보:밀(글루텐),보리(글루텐)"", 394, 20, 50], [""받을 수 있습니다"", 385, 20, 276], [""카"", 397, 58, 601], [""부정·불량식품"", 401, 20, 274], [""신고는국번없이"", 418, 21, 277], [""같은 제조시설에서 제조하고 있습니다."", 430, 22, 46], [""영양정보"", 458, 35, 41], [""원산지:캐나다"", 451, 20, 275], [""개봉필름:알루미능"", 445, 20, 378], [""52g267kcal"", 457, 24, 122], [""L三号125mg"", 477, 24, 45], [""6%全量33.5g10%"", 477, 25, 132], [""03 06 2026"", 485, 20, 292], [""4.79"", 509, 22, 155], [""L234K07--- 83 15:37"", 502, 22, 290], [""트랜스지방0g"", 511, 20, 47], [""量1.6mg1%3.8g"", 526, 25, 47], [""·소비기한(일-월-년순 까지)"", 581, 24, 284], [""·냉장보관을하지 마시고."", 601, 24, 285], [""10980080005"", 624, 26, 91], [""건조하고서늘한곳에보관"", 616, 25, 289]]"
000780,2026,04,27,2026-04-27,s1,1:일로 | 이크페 프로핑 | 20 | T-SELEC | HS 19:06 | 2026:04.27 | 흔들어 주세요!,"[[""1:일로"", 180, 29, 622], [""프로핑"", 218, 83, 344], [""이크페"", 218, 70, 235], [""20"", 276, 48, 420], [""T-SELEC"", 418, 40, 607], [""HS"", 493, 26, 283], [""19:06"", 494, 29, 356], [""2026:04.27"", 517, 32, 283], [""흔들어 주세요!"", 614, 32, 356]]"
000781,2026,10,02,2026-10-02,s1,05:12 F5 91 | 2026.10.02,"[[""05:12 F5 91"", 460, 40, 278], [""2026.10.02"", 490, 37, 284]]"
000782,NONE,NONE,NONE,NONE,fail,HER | HAOO | 0 | AI | 캔슈 00배 독점개발 21061 5 레 HAOO H | 409克 HID | 12.19 D1758 12.19 D1758 | 8 | S | 오플레 요플레 0 5 | 00배 12.19 D1758 | 로 살아서 장까지! | 캔수 캔슈 | ELM1010 00 | 개발 L6 80 | 요플레 30 | 00배 | 으로 살아서 장까지! | 캔수,"[[""12.19 D1758"", 459, 42, 276], [""오플레"", 740, 84, 178], [""00배"", 826, 131, 179], [""캔슈"", 929, 71, 209], [""8"", 627, 14, 340], [""00배"", 278, 195, 67], [""캔슈"", 303, 154, 0], [""AI"", 232, 20, 78], [""독점개발"", 316, 51, 248], [""409克"", 408, 37, 217], [""21061"", 373, 91, 444], [""HAOO"", 444, 200, 757], [""5"", 376, 26, 615], [""레"", 474, 47, 717], [""HID"", 502, 32, 709], [""H"", 489, 16, 861], [""HER"", 37, 64, 419], [""HAOO"", 136, 131, 355], [""0"", 234, 13, 310], [""12.19 D1758"", 459, 42, 275], [""S"", 688, 41, 345], [""요플레"", 740, 84, 182], [""0"", 744, 8, 353], [""5"", 744, 9, 374], [""로 살아서 장까지!"", 885, 76, 206], [""캔수"", 930, 63, 224], [""12.19 D1758"", 917, 80, 555], [""ELM1010"", 1298, 232, 702], [""00"", 1270, 20, 872], [""80"", 1330, 56, 877], [""개발 L6"", 1302, 206, 569], [""요플레"", 1482, 166, 359], [""00배"", 1652, 283, 342], [""30"", 1594, 65, 899], [""으로 살아서 장까지!"", 1764, 171, 386], [""캔수"", 1861, 137, 431]]"
000783,2025,12,21,2025-12-21,s1,저지방/딸기 ACTIVA | 25.12.21지 15sU20,"[[""ACTIVA"", 289, 378, 361], [""저지방/딸기"", 284, 175, 314], [""25.12.21지 15sU20"", 520, 67, 197]]"
000784,2037,05,22,2037-05-22,clahe,20370522 | 1455F,"[[""20370522"", 441, 48, 245], [""1455F"", 479, 52, 271]]"
000785,2026,10,15,2026-10-15,clahe,OPEN→ | 2026.10.15 | 11134 F9 | COLD | BREW,"[[""OPEN→"", 294, 47, 363], [""2026.10.15"", 369, 48, 282], [""11134 F9"", 400, 35, 299], [""COLD"", 506, 59, 186], [""BREW"", 528, 61, 170]]"
000786,NONE,12,17,NONE-12-17,fail,"DNLES BHLES | OdWN | 서울우유 1 아ㅎ롱IFY 까지 양ㅎ롱IY | 2.0 2.0 레조일자를 확인하세요! i영IY위어후 를GY루조IEY 공C허류Y지 신선함의 기준 12.17，1302F5 . C허류Y지 까지 까 pdl 영IY위어후 를GY류조E ㅎㅎ롱IY | zmpo 일자 제조 서울우우 … 12.05.1380231 1 OdWN WZ | 신선함의 기준 신선함의 기준 유기 통한 양ㅎ롱Y | 제조일자를 확인하세요! 제조일자를 확인하세요! zmpo | w | 서울우유 서울우유 서울우 서울우우 1... …… 까지 OdWN | 제조 . .""… 1 | 일지 | 신선함의 기준 | 제조일자를 확인하세요! | 서울우유 )서울우우","[[""BHLES"", 48, 31, 162], [""DNLES"", 57, 34, 92], [""2.0"", 221, 40, 4], [""까지"", 441, 66, 590], [""."", 449, 34, 383], [""OdWN"", 472, 99, 633], [""1"", 493, 35, 535], [""신선함의 기준"", 606, 42, 254], [""서울우우"", 846, 173, 216], [""서울우유"", 850, 57, 25], [""제조일자를 확인하세요!"", 655, 47, 149], [""서울우유"", 123, 182, 82], [""레조일자를 확인하세요!"", 401, 456, 278], [""서울우우"", 468, 503, 27], [""신선함의 기준"", 390, 277, 334], [""zmpo"", 647, 29, 444], [""ㅎㅎ롱IY"", 266, 532, 754], [""OdWN"", 72, 31, 425], [""까지"", 108, 41, 413], [""영IY위어후 를GY류조E"", 325, 466, 630], [""C허류Y지"", 330, 282, 583], [""양ㅎ롱Y"", 598, 180, 818], [""통한"", 608, 36, 402], [""유기"", 632, 35, 400], [""아ㅎ롱IFY"", 117, 172, 0], [""양ㅎ롱IY"", 114, 57, 512], [""i영IY위어후 를GY루조IEY"", 306, 51, 90], [""공C허류Y지"", 354, 40, 194], [""zmpo"", 490, 97, 56], [""…"", 470, 33, 206], [""w"", 739, 30, 598], [""12.17，1302F5"", 448, 52, 188], [""까"", 428, 26, 600], [""pdl"", 450, 50, 637], [""제조"", 483, 36, 70], [""12.05.1380231"", 492, 41, 192], [""WZ"", 491, 52, 634], [""일자"", 510, 29, 73], [""신선함의 기준"", 607, 42, 254], [""제조일자를 확인하세요!"", 656, 48, 139], [""서울우"", 846, 169, 218], [""서울우유"", 849, 62, 23], [""1"", 112, 32, 232], [""2.0"", 442, 69, 13], [""까지"", 882, 117, 1187], [""OdWN"", 940, 189, 1271], [""1..."", 892, 67, 389], [""……"", 899, 46, 1083], [""제조"", 966, 60, 149], [""."", 978, 65, 393], ["".\""…"", 982, 55, 772], [""1"", 987, 62, 1051], [""일지"", 1018, 55, 150], [""신선함의 기준"", 1212, 85, 504], [""제조일자를 확인하세요!"", 1309, 92, 288], ["")서울우우"", 1694, 439, 389], [""서울우유"", 1697, 106, 63]]"
000787,2026,04,09,2026-04-09,s1,국산원 | K | 소비기한 까지 | 2026.04.09 09:05 | 서울우유 저지방,"[[""국산원"", 414, 33, 492], [""K"", 453, 60, 496], [""소비기한"", 524, 43, 179], [""까지"", 518, 46, 520], [""2026.04.09 09:05"", 578, 35, 213], [""서울우유"", 656, 62, 170], [""저지방"", 651, 53, 407]]"
000788,NONE,NONE,NONE,NONE,fail,6빙그레 빙그레 | 아나나앗 아나나와 빙그레 | 우유 우유 아나나앗 | …… 우유 | !..… | …… | ….… ·…   | …………… | RZR | ….… ………… | ……,"[[""빙그레"", 50, 43, 331], [""아나나앗"", 98, 61, 239], [""우유"", 149, 68, 372], [""….…"", 580, 44, 195], [""……………"", 620, 37, 188], [""……"", 268, 86, 567], [""!..…"", 340, 32, 369], [""……"", 376, 39, 148], [""RZR"", 909, 45, 275], [""6빙그레"", 51, 51, 269], [""아나나와"", 98, 63, 240], [""우유"", 151, 66, 372], [""·…  "", 582, 46, 192], [""빙그레"", 104, 77, 671], [""아나나앗"", 198, 133, 480], [""우유"", 298, 126, 752], [""….…"", 1170, 71, 399], [""…………"", 1166, 69, 805], [""……"", 1232, 81, 384]]"
000789,2019,12,07,2019-12-07,fail,"2+1 2+1 23 신abl 2+1 | 2200 2200 2.300 2300 HAO 2.300 1700 | 1+7 2250 2300 2300 2.3 2.300 | 700 | Unael [Unbel | Unel [Unbel] | .b | 30 | 8 | 0 60 | to.l. | .. | Unael 독점개발 "" . | .. | . . …) 배 | 11 | 1 | 8 85210 61 Z1 | 12.19 D1758 12.19 D1758 | 2+1 | 0 | HC S M10 | 60 25 | 오플레 플레 특허 #10-25784 | MD | T0EE ODEE | 2+7 12.19 D1758 | 00 | 점개발 | 플레 | 배H","[[""2+1"", 24, 48, 587], [""2200"", 58, 25, 129], [""2.300"", 66, 20, 241], [""2300"", 75, 22, 354], [""2.300"", 83, 24, 463], [""Unael"", 154, 27, 25], ["".b"", 206, 22, 447], [""12.19 D1758"", 493, 45, 277], [""오플레"", 816, 95, 162], [""2200"", 50, 22, 17], [""1700"", 95, 18, 625], [""[Unbel]"", 183, 22, 195], [""0"", 698, 17, 455], [""23"", 36, 32, 905], [""2.3"", 152, 34, 896], [""독점개발"", 322, 59, 172], [""to.l."", 286, 13, 453], ["".."", 300, 15, 452], [""\"""", 314, 9, 452], [""."", 328, 22, 447], ["".."", 344, 18, 449], [""."", 384, 17, 451], [""11"", 410, 12, 469], [""8"", 464, 13, 257], [""2+1"", 624, 58, 915], [""1+7"", 94, 75, 1], [""8"", 258, 13, 691], [""30"", 250, 13, 716], [""60"", 296, 48, 771], [""."", 378, 18, 481], [""배"", 408, 74, 901], [""…)"", 392, 17, 479], [""1"", 420, 17, 476], [""HAO"", 53, 129, 344], [""0"", 264, 15, 251], [""85210 61 Z1"", 468, 44, 286], [""25"", 794, 23, 598], [""MD"", 853, 24, 291], [""T0EE"", 878, 17, 212], [""ODEE"", 886, 17, 321], [""2+7"", 936, 49, 62], [""2+1"", 24, 39, 591], [""[Unbel"", 154, 28, 27], [""Unel"", 173, 14, 47], [""12.19 D1758"", 493, 45, 278], [""HC"", 744, 94, 291], [""M10"", 724, 43, 416], [""S"", 760, 63, 354], [""플레"", 817, 96, 165], [""60"", 800, 49, 406], [""특허"", 810, 45, 307], [""#10-25784"", 826, 45, 331], [""2+1"", 46, 92, 1181], [""신abl"", 49, 24, 990], [""2250"", 118, 37, 269], [""2300"", 131, 40, 483], [""2300"", 150, 39, 713], [""2.300"", 165, 38, 932], [""700"", 190, 36, 1246], [""Unael"", 307, 48, 53], [""12.19 D1758"", 985, 84, 567], [""00"", 1396, 37, 912], [""플레"", 1638, 183, 337], [""점개발"", 1452, 281, 553], [""배H"", 1856, 131, 525]]"
000790,2020,10,01,2020-10-01,up2x,"소비기한 01일까지(년월순) 제품이면에 표휘회 단결의 부정,불량식품 | 신고는 국번 | 제조회사 KABAYA FOODS CORPORATION OKAYAMA FACTORY 011399 | formance 원재료명 号7号3.68%7296%154% | ①100%の 으으함 유화제,당 영화갈이.96%,한성향료(자동항)푸마르산나트룹 | L 비타민B2 D0a | 반품및교한 수입원및구입체 보관방법직사광선을 피하고 서늘한곳에보관원산지일본 | 본제품은공정거래위원회고시소비자분쟁해결기준에의거교환는보받을수있습니다 | 영양정보: 총내용량81g | 309kcal | 1EK | B2) 1,227mg61%74g23%69g69%1.4g3% 비닐류 | g1.2g8%0mg0%0g0% | 424mg 12%|4,617mg PP | UC< | New Taste New Happiness /www.neje.co.kr | 201001 | () | (28) | 키 | ① | <1 | ① | 41901550151289 | L<1 | 12. | 4-0141 | 00 | D/","[[""제품이면에 표휘회 단결의 부정,불량식품"", 31, 75, 522], [""소비기한"", 43, 46, 365], [""01일까지(년월순)"", 62, 55, 532], [""신고는 국번"", 73, 81, 1020], [""011399"", 124, 77, 1015], [""제조회사"", 124, 42, 361], [""KABAYA FOODS CORPORATION OKAYAMA FACTORY"", 116, 47, 529], [""号7号3.68%7296%154%"", 175, 118, 512], [""formance"", 166, 71, 1], [""원재료명"", 177, 50, 360], [""유화제,당 영화갈이.96%,한성향료(자동항)푸마르산나트룹"", 222, 123, 507], [""①100%の"", 235, 64, 10], [""비타민B2"", 265, 38, 523], [""으으함"", 256, 21, 656], [""반품및교한 수입원및구입체 보관방법직사광선을 피하고 서늘한곳에보관원산지일본"", 326, 129, 322], [""L"", 292, 65, 14], [""D0a"", 274, 7, 722], [""본제품은공정거래위원회고시소비자분쟁해결기준에의거교환는보받을수있습니다"", 383, 118, 321], [""영양정보:"", 442, 81, 326], [""총내용량81g"", 445, 78, 842], [""309kcal"", 498, 60, 840], [""1EK"", 532, 66, 14], [""1,227mg61%74g23%69g69%1.4g3%"", 561, 66, 332], [""B2)"", 586, 61, 4], [""비닐류"", 588, 59, 1092], [""g1.2g8%0mg0%0g0%"", 620, 64, 333], [""424mg 12%|4,617mg"", 676, 53, 333], [""PP"", 678, 45, 1109], [""UC<"", 745, 50, 4], [""New Taste New Happiness /www.neje.co.kr"", 806, 59, 383], [""201001"", 889, 46, 0], [""()"", 962, 107, 621], [""(28)"", 1070, 75, 0], [""키"", 1241, 36, 0], [""①"", 1348, 104, 62], [""<1"", 1384, 75, 66], [""①"", 1442, 107, 62], [""L<1"", 1576, 97, 68], [""41901550151289"", 1512, 205, 514], [""12."", 1634, 27, 1017], [""4-0141"", 1746, 69, 0], [""00"", 1780, 35, 0], [""D/"", 1834, 29, 2]]"
000791,NONE,NONE,NONE,NONE,fail,1* | 굼리 I'mReal1002 .1. | I'mReal100号 I'mReal1002 | I'mReal1002号,"[[""I'mReal1002"", 640, 67, 158], [""I'mReal1002"", 359, 404, 288], [""1*"", 230, 33, 524], ["".1."", 418, 12, 543], [""굼리"", 326, 46, 164], [""I'mReal100号"", 640, 65, 157], [""I'mReal1002号"", 1278, 150, 305]]"
000792,2026,04,05,2026-04-05,s1,uabel | 1+1 | ARISI | 2026.04.05 | 1드: 4E D,"[[""uabel"", 23, 29, 17], [""1+1"", 61, 46, 56], [""ARISI"", 164, 52, 75], [""2026.04.05"", 498, 36, 140], [""1드: 4E D"", 528, 23, 144]]"
000793,2026,05,06,2026-05-06,s1,NRI MAT | 1+1 2+7 2-1 | 1+1 | 양있는 | 매일우유 | F2 K 03:53 | 2026.05.06 | 흔들어드세요 | 언스위트,"[[""NRI MAT"", 29, 35, 0], [""2-1"", 34, 33, 412], [""2+7"", 67, 36, 307], [""1+1"", 112, 38, 155], [""1+1"", 148, 35, 37], [""양있는"", 205, 32, 159], [""매일우유"", 258, 46, 8], [""F2 K 03:53"", 498, 31, 224], [""2026.05.06"", 521, 30, 225], [""흔들어드세요"", 547, 32, 412], [""언스위트"", 638, 36, 305]]"
000794,2026,10,27,2026-10-27,s1,W2300 | 2026.10.27,"[[""W2300"", 244, 23, 433], [""2026.10.27"", 504, 47, 290]]"
000795,NONE,NONE,NONE,NONE,fail,yppUE HIGH TASTE SPECIAUST SIANTAR TOP Endak Endak | GEMEE | Enaas | LEVEL SPICY VIIS BSVL ROI SPICY ANTAR TOP ANTAR TOP ndak | Enaak LEVEL3 | yOpUE 오에스 | LSITVIS3S 3SVLI IGH IANTAR TOP | - | 오에스,"[[""Endak"", 90, 67, 544], [""SPICY"", 545, 156, 23], [""LEVEL"", 554, 101, 0], [""Enaak"", 754, 399, 140], [""ANTAR TOP"", 606, 119, 571], [""오에스"", 918, 70, 599], [""VIIS BSVL ROI"", 590, 51, 316], [""ndak"", 624, 124, 846], [""yppUE"", 105, 135, 55], [""SIANTAR TOP"", 112, 73, 521], [""HIGH TASTE SPECIAUST"", 130, 53, 536], [""GEMEE"", 367, 90, 709], [""Enaas"", 486, 231, 525], [""SPICY"", 638, 116, 463], [""LEVEL3"", 687, 67, 506], [""yOpUE"", 872, 67, 22], [""ANTAR TOP"", 607, 121, 571], [""Endak"", 180, 127, 1091], [""IANTAR TOP"", 1204, 254, 1150], [""IGH"", 1117, 60, 1188], [""-"", 1136, 23, 113], [""LSITVIS3S 3SVLI"", 1200, 155, 1136], [""오에스"", 1838, 134, 1202]]"
000796,NONE,NONE,NONE,NONE,fail,DDU HIGH TASTE SPECIAST SIANTAR TOP | GEME | TASTES IANTAR TOP Enaa fraan | EMY | 6 | Y MIGH IANTAR TOP | GEMSE,"[[""SIANTAR TOP"", 102, 82, 522], [""HIGH TASTE SPECIAST"", 123, 60, 534], [""GEME"", 389, 100, 743], [""Enaa"", 523, 260, 525], [""DDU"", 212, 425, 390], [""IANTAR TOP"", 613, 146, 576], [""TASTES"", 588, 42, 589], [""EMY"", 819, 101, 297], [""fraan"", 648, 43, 867], [""6"", 1008, 49, 914], [""MIGH"", 1116, 73, 1205], [""IANTAR TOP"", 1224, 290, 1158], [""Y"", 1172, 187, 0], [""GEMSE"", 1648, 348, 544]]"
000797,2026,08,25,2026-08-25,s1,IANTAR Tor | MAKANAN RINGAR | NOODLE SNAC | GEMEL | Enaak | 25 08 2025 25 25 08 2026 A1 Eetr | Eat | CHICKEN | FLAVOUR | Time 아있,"[[""IANTAR"", 62, 29, 39], [""Tor"", 59, 20, 157], [""MAKANAN RINGAR"", 53, 40, 559], [""NOODLE SNAC"", 68, 37, 583], [""GEMEL"", 349, 112, 246], [""Enaak"", 477, 275, 11], [""Eetr"", 628, 183, 434], [""25 08 2025 25"", 658, 51, 219], [""25 08 2026 A1"", 691, 50, 220], [""Eat"", 708, 57, 658], [""CHICKEN"", 786, 54, 83], [""FLAVOUR"", 825, 58, 71], [""아있"", 858, 83, 616], [""Time"", 848, 53, 500]]"
