image_id,year,month,day,final_date,stage,texts,raw
002723,NONE,NONE,NONE,NONE,fail,917834 8-2-0424-19 1125-3 19/12120B12 BEST BEFORE | BESI BEEORE BESI BEFORE BEST. BEFORE | 19112120B12 19/12120B12 19/12120B12 | 9178848-2-0424-19 1125-3 917834 8-2-0424-19 1125-3 9178348-2-0424-19 1125-3 | BESI. BEFORE | 19/12120B12 | 9178348-2-0424-19 1125-3,"[[""BESI BEFORE"", 471, 48, 128], [""19/12120B12"", 520, 48, 129], [""9178348-2-0424-19 1125-3"", 574, 37, 110], [""BEST. BEFORE"", 471, 60, 124], [""19/12120B12"", 519, 58, 124], [""917834 8-2-0424-19 1125-3"", 574, 39, 109], [""917834 8-2-0424-19 1125-3"", 258, 296, 368], [""19/12120B12"", 256, 246, 416], [""BEST BEFORE"", 252, 247, 443], [""BESI BEEORE"", 470, 51, 126], [""19112120B12"", 519, 50, 125], [""9178848-2-0424-19 1125-3"", 574, 37, 109], [""BESI. BEFORE"", 942, 99, 259], [""19/12120B12"", 1040, 95, 264], [""9178348-2-0424-19 1125-3"", 1149, 60, 227]]"
002724,2019,11,25,2019-11-25,s1,BEST BEFORE | 1912120B12 | 9178348-2-0424-191125-3,"[[""BEST BEFORE"", 326, 56, 123], [""1912120B12"", 358, 57, 130], [""9178348-2-0424-191125-3"", 394, 63, 117]]"
002725,2028,10,21,2028-10-21,s1,KET | L095E281021 | SUNVCME NEE 9061 | 9061 ICTTT N,"[[""KET"", 74, 86, 515], [""L095E281021"", 230, 35, 319], [""9061"", 262, 50, 682], [""ICTTT"", 428, 190, 482], [""SUNVCME NEE"", 438, 140, 247], [""9061"", 434, 119, 442], [""N"", 434, 41, 538]]"
002726,2017,03,22,2017-03-22,s1,L0076 17.03.22 04:55 10076 170822,"[[""L0076"", 646, 22, 133], [""17.03.22"", 646, 25, 229], [""04:55"", 648, 26, 434], [""10076 170822"", 646, 29, 585]]"
002727,2017,03,22,2017-03-22,s1,L0076 17.03.22 04:55,"[[""L0076"", 408, 37, 121], [""17.03.22"", 431, 42, 235], [""04:55"", 456, 35, 388]]"
002728,2021,11,04,2021-11-04,s1,"수화46. 총내용량70g 285kcal | 14%异3.22g | 1.33g 3% | 14% | 11g | 1,4g | 10ge | ETHRNEYPOWDER, WITHOLVE OIL( 1) | HASCOM MEL EAZEITE 11%) | RNSPUVER, MIT OLIVENL (1%) | ERONNGPULVER, MED OLIVENOLIE (11%) | UKE HONUNGSPULVER, MED OLIVOLA (11%) | BOCE CRALEN HONING EN OLIFOLIE (11%) | BEST BEFORE | a/ Hgestelt 04NOV2021 | on/Tillverkad i | 14:31 LOT 309 | SIN | GLUT","[[""총내용량70g"", 49, 42, 262], [""수화46."", 68, 47, 82], [""14%异3.22g"", 81, 46, 188], [""285kcal"", 70, 33, 284], [""1.33g"", 109, 41, 214], [""3%"", 98, 21, 310], [""14%"", 124, 21, 194], [""11g"", 236, 20, 364], [""1,4g"", 272, 21, 362], [""10ge"", 310, 42, 64], [""ETHRNEYPOWDER, WITHOLVE OIL( 1)"", 386, 40, 74], [""HASCOM MEL EAZEITE 11%)"", 455, 29, 82], [""RNSPUVER, MIT OLIVENL (1%)"", 478, 28, 85], [""ERONNGPULVER, MED OLIVENOLIE (11%)"", 502, 26, 86], [""UKE HONUNGSPULVER, MED OLIVOLA (11%)"", 526, 23, 86], [""BOCE CRALEN HONING EN OLIFOLIE (11%)"", 550, 26, 86], [""BEST BEFORE"", 651, 22, 288], [""a/ Hgestelt"", 676, 33, 139], [""on/Tillverkad i"", 695, 28, 157], [""04NOV2021"", 687, 24, 288], [""14:31 LOT 309"", 723, 26, 286], [""SIN"", 845, 54, 299], [""GLUT"", 860, 37, 335]]"
002729,2021,11,04,2021-11-04,s1,"国全销量46.29 14%回弄3.229 | 스지방0g | #54#7.7g | MEREIACON MEL EN POLVD CON ACEITE DE OLVA (M%) | DINOE POWDER, WTH OLVE ORL (I%) | PEETALHUE DOLNE GI) EN FORME DE SPIRALES | eolttrat a Esparya/ | eemEsoane /Prodotto | 04NOV2021","[[""国全销量46.29"", 27, 30, 95], [""14%回弄3.229"", 39, 38, 190], [""스지방0g"", 45, 29, 94], [""#54#7.7g"", 65, 31, 97], [""MEREIACON MEL EN POLVD CON ACEITE DE OLVA (M%)"", 210, 29, 95], [""DINOE POWDER, WTH OLVE ORL (I%)"", 241, 22, 87], [""PEETALHUE DOLNE GI) EN FORME DE SPIRALES"", 256, 27, 88], [""eolttrat a Esparya/"", 406, 32, 104], [""eemEsoane /Prodotto"", 421, 30, 119], [""04NOV2021"", 446, 25, 273]]"
002730,2021,06,25,2021-06-25,s1,Choco Mindestens haltbar bis: Best before: | Petit A consommer de préférence avant le: | Beurre 25.06.2021 | assorted mini,"[[""Choco"", 616, 77, 118], [""Mindestens haltbar bis:"", 612, 29, 418], [""Best before:"", 634, 27, 498], [""Petit"", 656, 43, 164], [""A consommer de préférence avant le:"", 655, 28, 314], [""Beurre"", 689, 58, 124], [""25.06.2021"", 709, 32, 339], [""assorted mini"", 732, 39, 118]]"
002731,NONE,NONE,NONE,NONE,fail,"bouquet. oduction laitiere. oduction laitiere. Co  oduction laitiere. suited to milk production. floral particuliérement riche. A consommer de préférence avant le :/Best before: A consommer de préférence avant le :/ Best before: panbnog | propicen Bretagne a partir de créme popicei reta ai creme propicen Bretagne a partir de créme Gall Professionnel se caractérise par Gall Professionnel se caractérise par Gall Professionnel se caractérise par Fe maturée durant 18h, le beurre Fe maturée durant 18h, le beurre Fe maturée durant 18h, le beurre des notes de fruits secs et un bouquet POT  CCT Gall Professionnel se caractérise par Fe maturée durant 18h, le beurre oduction laitiére. 08：03F174 08:08 F174 18004.2021 | des notes de fruits secs et un bouquet des notes de fruits secs et un bouquet des notes de fruits secs et un bouquet POI LCCT Collet en pas L_on rgor nte ai A consommer de préférence avant le :/Best before: | foal particuliéerement riche. floal particuliéerement riche. floral particuliéerement riche. | suited to milk production. suited to milk production. suited to milk production. Professionel butter has characterstic nutty notes and a particlarly rich floral !프u— Made in Brittany using fresh cream that has been matured for 18 hours, Le Gall Dur mik is collected in the Léon and Trégor region, a land that is exceptionally Professione buttr scharacteristic nuty notes anda particurlyrih foral Professionnel butter has characteristic nutty notes and a particularly rich floral Professonnel butter has characteristic nutty notes and a particularly rich floral miiscollectdinthLnandgorregion,andthatsxeptionally ur milk is collected in the Léon and Trégor region, a land that is exceptionally Made in Britany using fresh cream that has been matured for 18 hours, Le Gall Made in Bitanyusing fresh cream that has been matured for 18 hours, Le Gall Made in Bitany using fresh cream that has been matured for 18 hours, Le Gall Our milk is collected in the Léon and Trégor region, a land that is exceptionally ! : oduction laitiére. 250g 250g 250 g POIDS NET POIDS NET POIDS NET NET WEIGHT NET WEIGHT NET WEIGHT | bouquet. bouquet. bouquet. propice Bretagne a partir de créme | Fa maturée durant 18h, le beurre | floral particuliérement riche. 1 des notes de fruits secs et un bouquet Gall Professionnel se caractérise par A consommer de préférence avant le :/ Best before: | 250 g NET WEIGHT POIDS NET suited to milk production. Dur milk is collected in the Léon and Trégor region, a land that is exceptionally POIDS NET | NET WEIGHT | npnss! anbnoq Made in Brittany using fresh cream that has been matured for 18 hours, Le Gall Professionnel butter has characteristic nutty notes and a particularly rich floral 250 g | bouquet.","[[""oduction laitiere."", 201, 34, 166], [""propicen Bretagne a partir de créme"", 222, 35, 108], [""Fe maturée durant 18h, le beurre"", 249, 33, 119], [""Gall Professionnel se caractérise par"", 273, 28, 112], [""floal particuliéerement riche."", 321, 26, 99], [""POIDS NET"", 364, 28, 669], [""suited to milk production."", 374, 29, 96], [""NET WEIGHT"", 388, 24, 671], [""250 g"", 429, 58, 665], [""bouquet."", 443, 28, 94], [""A consommer de préférence avant le :/ Best before:"", 154, 27, 391], [""des notes de fruits secs et un bouquet"", 298, 27, 95], [""ur milk is collected in the Léon and Trégor region, a land that is exceptionally"", 352, 33, 96], [""Made in Bitany using fresh cream that has been matured for 18 hours, Le Gall"", 400, 34, 95], [""Professionnel butter has characteristic nutty notes and a particularly rich floral"", 424, 40, 92], [""oduction laitiere."", 199, 34, 179], [""popicei reta ai creme"", 220, 46, 104], [""Fe maturée durant 18h, le beurre"", 247, 32, 119], [""Gall Professionnel se caractérise par"", 272, 32, 110], [""des notes de fruits secs et un bouquet"", 296, 31, 93], [""08:08 F174"", 292, 31, 447], [""foal particuliéerement riche."", 320, 32, 96], [""miiscollectdinthLnandgorregion,andthatsxeptionally"", 350, 37, 94], [""POIDS NET"", 362, 30, 667], [""suited to milk production."", 374, 33, 94], [""Made in Bitanyusing fresh cream that has been matured for 18 hours, Le Gall"", 399, 41, 93], [""NET WEIGHT"", 386, 27, 668], [""Professione buttr scharacteristic nuty notes anda particurlyrih foral"", 423, 44, 91], [""250g"", 428, 66, 660], [""bouquet."", 442, 33, 90], [""bouquet."", 127, 60, 198], [""Professionel butter has characterstic nutty notes and a particlarly rich floral"", 369, 552, 211], [""Made in Brittany using fresh cream that has been matured for 18 hours, Le Gall"", 368, 550, 238], [""suited to milk production."", 180, 173, 266], [""Dur mik is collected in the Léon and Trégor region, a land that is exceptionally"", 370, 544, 287], [""floral particuliérement riche."", 196, 197, 320], [""des notes de fruits secs et un bouquet"", 234, 279, 344], [""Gall Professionnel se caractérise par"", 240, 264, 368], [""Fe maturée durant 18h, le beurre"", 246, 262, 388], [""oduction laitiére."", 241, 127, 444], [""A consommer de préférence avant le :/ Best before:"", 573, 380, 487], [""1"", 554, 197, 391], [""250 g"", 717, 104, 195], [""NET WEIGHT"", 728, 114, 255], [""POIDS NET"", 724, 105, 280], [""POT  CCT"", 236, 108, 350], [""!프u—"", 405, 198, 238], [""npnss!"", 807, 106, 169], [""anbnoq"", 830, 72, 433], [""panbnog"", 210, 27, 807], [""POI LCCT"", 293, 24, 186], ["":"", 363, 24, 310], [""!"", 404, 24, 308], [""A consommer de préférence avant le :/Best before:"", 154, 27, 368], [""Co "", 158, 70, 95], [""oduction laitiere."", 201, 34, 166], [""propicen Bretagne a partir de créme"", 222, 35, 108], [""Fe maturée durant 18h, le beurre"", 248, 29, 119], [""18004.2021"", 252, 28, 456], [""Gall Professionnel se caractérise par"", 273, 30, 111], [""des notes de fruits secs et un bouquet"", 298, 27, 96], [""08：03F174"", 292, 26, 430], [""floral particuliéerement riche."", 322, 27, 99], [""Our milk is collected in the Léon and Trégor region, a land that is exceptionally"", 352, 32, 98], [""suited to milk production."", 374, 29, 96], [""POIDS NET"", 364, 22, 671], [""Made in Britany using fresh cream that has been matured for 18 hours, Le Gall"", 400, 34, 93], [""NET WEIGHT"", 388, 24, 668], [""Professonnel butter has characteristic nutty notes and a particularly rich floral"", 424, 36, 93], [""250g"", 430, 53, 665], [""bouquet."", 444, 27, 94], [""A consommer de préférence avant le :/Best before:"", 307, 54, 783], [""Collet en pas L_on rgor nte ai"", 318, 142, 188], [""oduction laitiére."", 402, 55, 332], [""propice Bretagne a partir de créme"", 444, 74, 222], [""Fa maturée durant 18h, le beurre"", 497, 53, 244], [""Gall Professionnel se caractérise par"", 546, 45, 232], [""des notes de fruits secs et un bouquet"", 594, 48, 196], [""floral particuliérement riche."", 642, 45, 202], [""Dur milk is collected in the Léon and Trégor region, a land that is exceptionally"", 704, 59, 199], [""POIDS NET"", 726, 41, 1342], [""suited to milk production."", 750, 50, 198], [""NET WEIGHT"", 775, 40, 1343], [""Made in Brittany using fresh cream that has been matured for 18 hours, Le Gall"", 800, 64, 192], [""250 g"", 859, 112, 1334], [""Professionnel butter has characteristic nutty notes and a particularly rich floral"", 848, 70, 192], [""bouquet."", 888, 49, 189]]"
002732,2021,12,25,2021-12-25,s1,"L* 담미정 | 통산자 | 2Q21.12.25 | 품목보고번 과자 | 20100372272963 150g(530kcal) | 사용한 제품과 같은 제조시설에서 제조하고 있습니다. | 밀, 콩(대두) 함유 | 영양정보","[[""담미정"", 267, 70, 316], [""L*"", 274, 30, 228], [""통산자"", 337, 82, 363], [""2Q21.12.25"", 420, 29, 318], [""품목보고번"", 455, 20, 202], [""과자"", 450, 24, 499], [""20100372272963"", 473, 23, 194], [""150g(530kcal)"", 470, 26, 464], [""사용한 제품과 같은 제조시설에서 제조하고 있습니다."", 648, 23, 188], [""밀, 콩(대두) 함유"", 692, 33, 464], [""영양정보"", 711, 20, 196]]"
002733,2021,12,25,2021-12-25,s1,달미정 | 통산자 | 2021.12.25 | 일.공(대두) 함유,"[[""달미정"", 175, 53, 307], [""통산자"", 223, 58, 345], [""2021.12.25"", 276, 34, 298], [""일.공(대두) 함유"", 466, 31, 418]]"
002734,2022,02,04,2022-02-04,s1,2022.02.041ME | OTHER | 달콤달콤딸기향 송사당 | 개봉 후빨리드세요 | 뜯는곳,"[[""2022.02.041ME"", 328, 32, 239], [""송사당"", 620, 309, 113], [""달콤달콤딸기향"", 673, 114, 148], [""개봉"", 682, 66, 80], [""OTHER"", 654, 44, 573], [""후빨리드세요"", 740, 119, 109], [""뜯는곳"", 755, 64, 93]]"
002735,2022,02,04,2022-02-04,s1,2022.02.04ANE | Li | 송사탕 | 달콩달콩 딸기항 | 는곳,"[[""2022.02.04ANE"", 206, 42, 221], [""송사탕"", 394, 219, 104], [""달콩달콩 딸기항"", 426, 94, 113], [""Li"", 432, 47, 458], [""는곳"", 475, 52, 58]]"
002736,2021,04,28,2021-04-28,s2,"0247062574 | 200g690kc | 유통기한라도기(일/월년순)지포장재질 PET 덮거:PE(OTHER) | 본 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거 | 교환 또는 보상 받을 수 있습니다""부정·불량 식품 신고는 | 1399 200g/100g号345kcal 재활용어려움 | 영양정보 | L三暑800mg40%全号0g0%异0g0%大档27g50% | 1.29至16g107%量70mg23%25g45% | 200kcal0 | Emmi Raclette Classic Slices | Swiss semi-hard cheese, 47 % Fat in dry matter, from | pasteurised cow's millk. | ingredients: Made of pasteurized cow's milk, salt, | bacterial culture, rennet. | Contains milk. | per10gcontains | Energy 1437kJ/346kcal | Fat 27g | of wnich saturates 16g | Carbohydrate <0.19 | of which sugars <0.10 | Protein 26g | Salt 2.0g | Packaged in a protective atmosphere. | Importeur: Fine F&B Service Co Ltd., 06017 Seoul/ Korea | Keep refrigerate at +4°C to +8°C. | Best before: 28.04.2021 CH | 2066 | L1002021551 | 200ge Articel Number: 1282849 | Product of Switzorland | CH-6002LI2em Emmi Schweiz AG 7610900133901 | mmi.com | 0080 0090 00100 200g | 20. %","[[""교환 또는 보상 받을 수 있습니다\""부정·불량 식품 신고는"", 157, 28, 180], [""재활용어려움"", 179, 22, 440], [""<0.10"", 456, 25, 446], [""26g"", 470, 22, 453], [""200ge"", 633, 40, 198], [""200g"", 729, 28, 343], [""20."", 819, 136, 333], [""%"", 852, 29, 484], [""0247062574"", 86, 31, 174], [""200g690kc"", 100, 28, 173], [""유통기한라도기(일/월년순)지포장재질 PET 덮거:PE(OTHER)"", 129, 28, 175], [""본 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거"", 144, 26, 176], [""1399"", 170, 27, 180], [""200g/100g号345kcal"", 184, 21, 264], [""영양정보"", 189, 16, 183], [""L三暑800mg40%全号0g0%异0g0%大档27g50%"", 198, 27, 185], [""1.29至16g107%量70mg23%25g45%"", 212, 30, 176], [""200kcal0"", 226, 30, 173], [""Emmi Raclette Classic Slices"", 286, 19, 190], [""Swiss semi-hard cheese, 47 % Fat in dry matter, from"", 304, 17, 190], [""pasteurised cow's millk."", 318, 17, 188], [""ingredients: Made of pasteurized cow's milk, salt,"", 332, 21, 188], [""bacterial culture, rennet."", 347, 16, 189], [""Contains milk."", 360, 17, 189], [""per10gcontains"", 384, 17, 191], [""Energy"", 399, 21, 190], [""1437kJ/346kcal"", 398, 14, 390], [""Fat"", 412, 15, 192], [""27g"", 412, 15, 456], [""of wnich saturates"", 426, 19, 198], [""16g"", 427, 16, 457], [""Carbohydrate"", 443, 19, 191], [""<0.19"", 442, 18, 447], [""of which sugars"", 457, 16, 199], [""Protein"", 471, 16, 192], [""Salt"", 486, 15, 193], [""2.0g"", 484, 18, 453], [""Packaged in a protective atmosphere."", 510, 17, 194], [""Importeur: Fine F&B Service Co Ltd., 06017 Seoul/ Korea"", 530, 17, 190], [""Keep refrigerate at +4°C to +8°C."", 550, 21, 188], [""Best before:"", 583, 16, 190], [""28.04.2021"", 580, 19, 308], [""CH"", 576, 18, 437], [""2066"", 590, 17, 432], [""L1002021551"", 609, 16, 341], [""Articel Number: 1282849"", 624, 14, 341], [""Product of Switzorland"", 682, 19, 179], [""Emmi Schweiz AG"", 692, 14, 192], [""CH-6002LI2em"", 701, 16, 194], [""7610900133901"", 699, 22, 331], [""0080 0090 00100"", 723, 14, 203], [""mmi.com"", 714, 10, 226]]"
002737,2021,06,12,2021-06-12,s1,and Goat Cheese | 12g80%50mg17%13g23% | BEST BEFORE:12.06.2021 | LOT:96210113 | NETENEIGHT: | 41228910037401 150g | 20,"[[""and Goat Cheese"", 239, 24, 175], [""12g80%50mg17%13g23%"", 552, 23, 455], [""BEST BEFORE:12.06.2021"", 651, 36, 224], [""LOT:96210113"", 667, 22, 349], [""NETENEIGHT:"", 692, 33, 344], [""150g"", 746, 71, 392], [""41228910037401"", 765, 32, 55], [""20"", 869, 162, 35]]"
002738,2021,06,05,2021-06-05,s1,"EN: WWITE FUDGE FLAVOUR COATED PRETZELS | May also contain Peanuts, Nuts, Egg. | NL: PRETZELS OMHULD MET WITTE FUDGE | 02g | extract, rijsmiddel (natriumcarbonaten). | eevealing | BEST BEFOREITEMNSTE HONOBARTOT | 050621T10 | 05:48024 | 90ge Once opened store innainghtcotane Stor in ol end | 5000168215037 Eenmal geopend,bewarenineenalgsotavepam","[[""EN: WWITE FUDGE FLAVOUR COATED PRETZELS"", 353, 46, 175], [""May also contain Peanuts, Nuts, Egg."", 441, 34, 168], [""NL: PRETZELS OMHULD MET WITTE FUDGE"", 461, 37, 165], [""02g"", 509, 22, 133], [""extract, rijsmiddel (natriumcarbonaten)."", 516, 35, 163], [""eevealing"", 586, 30, 29], [""BEST BEFOREITEMNSTE HONOBARTOT"", 609, 35, 368], [""050621T10"", 648, 25, 400], [""05:48024"", 683, 25, 402], [""Stor in ol end"", 714, 30, 371], [""90ge"", 745, 51, 7], [""Once opened store innainghtcotane"", 736, 28, 373], [""5000168215037"", 766, 28, 102], [""Eenmal geopend,bewarenineenalgsotavepam"", 756, 31, 373]]"
002739,2021,09,26,2021-09-26,s1,같은 제조시설에서 제조하고 있습니다. | soya. mustard and celery. | 영양정보 | L三著123mg6%个婴量155g5% HUNTER | FOODS | Manufactured Under License From | Mfg:27/09/2020 By Hunter Foods Limited. FZCO | Exp:26/09/2021 | B.N:2727A f그in | Store in a coel and dr Dtace Made in Unired Arab Emirates,"[[""같은 제조시설에서 제조하고 있습니다."", 395, 20, 101], [""soya. mustard and celery."", 438, 25, 478], [""영양정보"", 476, 21, 94], [""L三著123mg6%个婴量155g5%"", 496, 24, 91], [""HUNTER"", 518, 46, 484], [""FOODS"", 551, 56, 483], [""Manufactured Under License From"", 600, 23, 487], [""Mfg:27/09/2020"", 637, 36, 125], [""By Hunter Foods Limited. FZCO"", 630, 21, 489], [""Exp:26/09/2021"", 674, 36, 124], [""B.N:2727A"", 706, 27, 124], [""f그in"", 707, 24, 488], [""Made in Unired Arab Emirates"", 741, 25, 474], [""Store in a coel and dr Dtace"", 750, 23, 471]]"
002740,2021,12,18,2021-12-18,s1,94.97% | 5% | 0.03% 구운코넷집/Roasted (om | 경기도 시도 | 플리에일렌조사kedie | TEL:03196- | 보관생주의직선을한 | 본제은 공정거위고시소비 | 라 교는 보수니. | Manufactured by : Ampol Food Processing Lt | APF | BEST BEFORE www.kingislandr | Product of malew | EXP 2021.12.18 A,"[[""94.97%"", 331, 26, 354], [""5%"", 354, 24, 385], [""0.03%"", 373, 24, 362], [""구운코넷집/Roasted (om"", 383, 37, 543], [""경기도 시도"", 428, 36, 550], [""플리에일렌조사kedie"", 474, 35, 551], [""보관생주의직선을한"", 506, 39, 509], [""TEL:03196-"", 491, 29, 551], [""본제은 공정거위고시소비"", 522, 34, 518], [""Manufactured by : Ampol Food Processing Lt"", 540, 29, 204], [""라 교는 보수니."", 533, 31, 528], [""APF"", 566, 23, 137], [""BEST BEFORE"", 642, 25, 119], [""www.kingislandr"", 658, 41, 555], [""EXP 2021.12.18 A"", 678, 32, 186], [""Product of malew"", 685, 32, 575]]"
002741,2021,12,18,2021-12-18,s1,EXP 2021.12.18 A erory.bslinghelenLs,"[[""EXP 2021.12.18 A"", 444, 41, 161], [""erory.bslinghelenLs"", 460, 32, 492]]"
002742,2021,08,13,2021-08-13,s1,"with rich, 식정위생법에의한한시사장 | agascar vanilla. | 제품 뒷면별도기입까지(유동기한읽는법 예시상조) | n, creating a creamy vanilla | it with tart pomegranate | e dry roasted cashews. It's a | very that was meant to be. | 0% Incl.7gAddedSugars13% | mg 5% Protein 6g Best If Used By | .Calcium15mg2% AUG 13 2021 | URAI FLAVOR. CITRIC ACID, FRUIT AND 02267861C09:53","[[""with rich,"", 114, 49, 20], [""식정위생법에의한한시사장"", 124, 27, 456], [""agascar vanilla."", 152, 27, 0], [""제품 뒷면별도기입까지(유동기한읽는법 예시상조)"", 181, 30, 344], [""n, creating a creamy vanilla"", 196, 21, 0], [""it with tart pomegranate"", 218, 27, 0], [""e dry roasted cashews. It's a"", 238, 21, 2], [""very that was meant to be."", 260, 21, 0], [""0%"", 373, 28, 104], [""Incl.7gAddedSugars13%"", 370, 27, 184], [""mg"", 408, 21, 0], [""5%"", 404, 23, 104], [""Protein 6g"", 400, 21, 154], [""Best If Used By"", 410, 24, 529], ["".Calcium15mg2%"", 432, 23, 2], [""AUG 13 2021"", 434, 21, 530], [""URAI FLAVOR. CITRIC ACID, FRUIT AND"", 458, 26, 215], [""02267861C09:53"", 460, 21, 529]]"
002743,2021,08,13,2021-08-13,s1,"vith rich, | ascar vanilla. | Teatinga creamy vanilla | with-tart pomegranate | dry roasted cashews. It's a | ry that was meant to be. | 0% Incl.7gAddedSugars13% | 5% Protein 6g Best If Used By | Iron2mg15%·Potas.240mg6% AUG 13 2021 | 02267861C09:5","[[""vith rich,"", 147, 58, 0], [""ascar vanilla."", 183, 48, 0], [""Teatinga creamy vanilla"", 226, 50, 0], [""with-tart pomegranate"", 245, 42, 0], [""dry roasted cashews. It's a"", 266, 47, 0], [""ry that was meant to be."", 286, 48, 0], [""Incl.7gAddedSugars13%"", 374, 51, 124], [""0%"", 396, 26, 73], [""Best If Used By"", 382, 38, 357], [""Protein 6g"", 412, 36, 107], [""AUG 13 2021"", 406, 37, 361], [""5%"", 424, 25, 77], [""02267861C09:5"", 428, 41, 362], [""Iron2mg15%·Potas.240mg6%"", 434, 51, 126]]"
002744,2021,01,10,2021-01-10,s1,41187003610049091 10.01.21 10.01.20 KA3AXCTAHCKNI | CHDOOLATE | AA 100e/g,"[[""41187003610049091"", 182, 248, 311], [""KA3AXCTAHCKNI"", 336, 411, 664], [""10.01.20"", 373, 41, 366], [""10.01.21"", 405, 38, 365], [""CHDOOLATE"", 476, 101, 642], [""100e/g"", 553, 116, 500], [""AA"", 580, 138, 442]]"
002745,2024,04,06,2024-04-06,s1,(01)08699717010109 | （21)151368657 | S.K.T:06.04.2024 | Parti No:190926,"[[""(01)08699717010109"", 529, 32, 287], [""（21)151368657"", 561, 32, 289], [""S.K.T:06.04.2024"", 594, 29, 288], [""Parti No:190926"", 624, 27, 290]]"
002746,2022,01,08,2022-01-08,s1,"A080892 | 표준코드 8806500029815 | 사용기한 2022.01.08 | 제조번호 BU2A | 일련번호 3ERFA4BREZ | 제조자 | 전공정위탁제조(제조의뢰자) | : GLAXOSMITHKLINE | UK LIMITED, 1-3 IRON | BRIDGE ROAD, | STOCKLEY PARK WEST, | UXBRIDGE,UB111BT, | 영국 | 전공정위탁제조(제조자): | GLAXOSMITHKLINE INC, | 7333 MISSISSAUGA | ROAD NORTH, | MISSISSAUGA,ONTARIO, | L5N 6L4,HL/C","[[""A080892"", 109, 42, 277], [""표준코드"", 273, 32, 166], [""8806500029815"", 275, 28, 302], [""사용기한"", 312, 32, 167], [""2022.01.08"", 308, 28, 302], [""BU2A"", 341, 30, 301], [""제조번호"", 351, 35, 167], [""3ERFA4BREZ"", 375, 28, 302], [""일련번호"", 390, 32, 170], [""제조자"", 566, 32, 177], [""전공정위탁제조(제조의뢰자)"", 594, 36, 179], ["": GLAXOSMITHKLINE"", 625, 32, 180], [""UK LIMITED, 1-3 IRON"", 654, 36, 179], [""BRIDGE ROAD,"", 685, 32, 180], [""STOCKLEY PARK WEST,"", 713, 39, 181], [""UXBRIDGE,UB111BT,"", 742, 36, 181], [""영국"", 774, 31, 184], [""전공정위탁제조(제조자):"", 803, 40, 186], [""GLAXOSMITHKLINE INC,"", 831, 40, 186], [""7333 MISSISSAUGA"", 858, 37, 186], [""ROAD NORTH,"", 886, 31, 188], [""MISSISSAUGA,ONTARIO,"", 910, 42, 188], [""L5N 6L4,HL/C"", 939, 36, 188]]"
002747,2022,01,08,2022-01-08,s1,"A080892 | 표준코드 8806500029815 | 사용기한 2022.01.08 | 제조번호 BU2A | 일련번호 3ERFA4BREZ | 제조자 | BRIDGE ROAD, | 영국 | 전공정위탁제조(제조자).: | 7333 MISSISSAUGA | ROAD NORTH. | 4.캐나다","[[""A080892"", 74, 41, 218], [""8806500029815"", 177, 50, 253], [""표준코드"", 202, 39, 128], [""2022.01.08"", 202, 45, 257], [""사용기한"", 228, 40, 133], [""BU2A"", 230, 31, 260], [""제조번호"", 253, 40, 138], [""3ERFA4BREZ"", 246, 46, 263], [""일련번호"", 278, 40, 144], [""제조자"", 395, 33, 169], [""BRIDGE ROAD,"", 464, 53, 182], [""영국"", 534, 29, 193], [""전공정위탁제조(제조자).:"", 535, 71, 198], [""7333 MISSISSAUGA"", 573, 65, 205], [""ROAD NORTH."", 596, 53, 208], [""4.캐나다"", 619, 40, 299]]"
002748,2022,11,12,2022-11-12,s1,1080-640-0088 | 제조 (21)19B13512404 | 번호 19027 | 사용 2022.11.12 | 1를 의약품과 함께 보관하십시오. 기한 (01)08806980026021 | I/nedrua mfnr nn kr의‘의약품 검색'란 참조,"[[""1080-640-0088"", 226, 20, 2], [""제조"", 251, 22, 428], [""(21)19B13512404"", 246, 22, 520], [""번호"", 274, 25, 428], [""19027"", 272, 29, 521], [""2022.11.12"", 306, 27, 516], [""사용"", 316, 25, 428], [""기한"", 335, 22, 428], [""(01)08806980026021"", 329, 22, 514], [""1를 의약품과 함께 보관하십시오."", 342, 21, 2], [""I/nedrua mfnr nn kr의‘의약품 검색'란 참조"", 362, 27, 1]]"
